baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionko	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0037684	1273.21055583353	1.18325641131017	0.281296185088782	17.2364805833045	3.30037666637726e-05	0.00037288762745343	45.5551766044863	28.0090158854791	FBgn0037684	Serine racemase	protein_coding	41117
FBgn0038718	1084.86937705995	1.49659219310999	0.35337028718872	17.2089238474436	3.34859684270455e-05	0.00037736933001309	36.6074647353132	16.4166351760688	FBgn0038718		protein_coding	42337
FBgn0063497	2884.81354032297	1.63732929698485	0.384971774665006	17.2029928146722	3.35906751954038e-05	0.000378066476944187	318.460113531912	151.115245320542	FBgn0063497	Glutathione S transferase E3	protein_coding	37108
FBgn0029639	261.382666367594	2.41152099154802	0.554367103287496	17.1900601944227	3.38201308645498e-05	0.000380164120699093	29.9637635740305	8.07836362716103	FBgn0029639		protein_coding	31276
FBgn0036882	204.273267176866	-1.23652589245446	0.295422910616234	17.1708128615461	3.41645450445582e-05	0.000383547004418806	1.00297338243267	2.96928245099862	FBgn0036882		protein_coding	40124
FBgn0039325	221.151766546533	2.3298263856449	0.538591740191332	17.1278790948355	3.49455638843797e-05	0.000390328678121224	14.0522322755337	2.1279702552892	FBgn0039325		protein_coding	43065
FBgn0265052	97.282029663811	1.82459575853527	0.431417459951593	17.0988638063936	3.54835264652606e-05	0.000395836457053678	6.19584559107361	2.61934685989553	FBgn0265052	Sulfotransferase 3	protein_coding	37743
FBgn0036607	47.643126553574	3.42530083620419	0.776544015315572	17.083078372225	3.57796870650679e-05	0.00039863631144212	5.84675779582056	1.6916608664354	FBgn0036607		protein_coding	39803
FBgn0033297	2924.48730600212	1.31071649890854	0.312361667734137	17.0411571821323	3.65783147574662e-05	0.000407020238864921	94.9913910354322	54.3666528648695	FBgn0033297	Maltase A8	protein_coding	35830
FBgn0052823	238.617742424565	-1.3159816788093	0.315068143234339	17.0058933551497	3.7263975933781e-05	0.000413606696402118	3.40719357901793	9.95478239277406	FBgn0052823	Sperm-specific dynein intermediate chain 3	protein_coding	318231
FBgn0033887	42.7598141652489	1.9733476098907	0.471391741111306	17.0015149747588	3.735000484731e-05	0.00041404075725209	2.79072834905263	0.991361810471042	FBgn0033887	Sulfotransferase 4	protein_coding	36548
FBgn0267385	16420.2601420828	1.00536408440669	0.241494579845573	16.9927572569195	3.75226809818645e-05	0.0004152146303429	444.179663559189	355.756624981135	FBgn0267385	Pyruvate kinase	protein_coding	42620
FBgn0022770	3225.42220372401	1.26343876817048	0.30223403043792	16.9504572896089	3.83680767112756e-05	0.00042319988612537	170.614138425356	105.0728430492	FBgn0022770	Peritrophin A	protein_coding	33023
FBgn0043362	1607.24532664822	-1.41009725092768	0.336547591121412	16.9217658080293	3.89523694587468e-05	0.000428573202124665	2.57494702243795	10.0810888860227	FBgn0043362	blue cheese	protein_coding	33819
FBgn0032773	25631.6988090645	1.18934284926749	0.285310095097664	16.9071500527738	3.92534450201051e-05	0.000431347943782575	789.131404713282	531.575733380339	FBgn0032773	fondue	protein_coding	35211
FBgn0051233	6236.74710652171	1.66228661596261	0.394902016427055	16.8219977280348	4.1054637961953e-05	0.000448904740243214	170.888919796543	47.2188732302074	FBgn0051233		protein_coding	42557
FBgn0030239	478.041517872532	1.0402795560919	0.252410506830613	16.6862284268304	4.40999775660442e-05	0.00047747018655555	44.2495039062499	28.4393393826181	FBgn0030239	6-phosphogluconolactonase	protein_coding	32013
FBgn0262782	15373.1786646312	1.06131827940928	0.257374412186699	16.6353900405002	4.52978711587949e-05	0.000489838744001478	883.627860925176	599.371352478383	FBgn0262782	Malate dehydrogenase 1	protein_coding	34414
FBgn0263260	706.740775203754	1.08633425419977	0.263631146664975	16.6315517531205	4.538962914534e-05	0.000490230217354321	54.5166227710772	35.6322287989213	FBgn0263260	seele	protein_coding	36046
FBgn0000639	722477.456652359	-1.17914145044596	0.28551429427503	16.6014059069885	4.61168229379674e-05	0.000497475361374847	5076.14742284301	14719.9423120383	FBgn0000639	Fat body protein 1	protein_coding	39566
FBgn0042105	189.670350985638	1.36065884181454	0.329629276239476	16.5626726079106	4.70683895407553e-05	0.000506501791838567	7.80975938591445	3.84418439626491	FBgn0042105		protein_coding	59144
FBgn0051719	117.681746552046	1.25113459006965	0.304935565810571	16.5244255724897	4.80273814682346e-05	0.000514312638441386	2.51690801143745	1.56854840336492	FBgn0051719	RluA pseudouridine synthase 1	protein_coding	34438
FBgn0043575	9119.40555955065	1.3853143827399	0.334617763473971	16.5214254521176	4.81034311904366e-05	0.000514493608214028	968.310379350993	499.955652797599	FBgn0043575	Peptidoglycan recognition protein SC2	protein_coding	35862
FBgn0011822	204.137856558071	1.46456453161443	0.355205133215915	16.4430349448364	5.01340397859192e-05	0.00053363421842093	13.2297054027046	4.97428927457079	FBgn0011822	Pepsinogen C-like	protein_coding	30984
FBgn0032850	276.393712609028	1.29659407918365	0.315906695657043	16.3956343244815	5.14034869088842e-05	0.000543866149261384	10.195785191425	6.21990974889546	FBgn0032850	Kua	protein_coding	35300
FBgn0040723	431.95910111509	1.38382880229392	0.336794637683039	16.3216701387379	5.34492231571739e-05	0.000562811390380552	112.112376494854	62.8936957617139	FBgn0040723		protein_coding	50196
FBgn0027547	2193.75984118546	1.02582247333348	0.251551941371039	16.2982906070083	5.41127442311116e-05	0.000568441494161106	198.477369371363	137.021511600651	FBgn0027547		protein_coding	38262
FBgn0262683	33.7111704354228	2.39682722652511	0.580152792496438	16.2787194425279	5.46745473674727e-05	0.00057366017356787	5.6794061676267	0.932118880057041	FBgn0262683		protein_coding	12798157
FBgn0261989	663.298554250325	1.02826754593362	0.252802629728498	16.2361562492708	5.59166850619695e-05	0.000585301102000972	52.6221433581433	30.4574033037693	FBgn0261989		protein_coding	36511
FBgn0003071	5265.08164564827	1.02321338513746	0.252287545385303	16.1189465793968	5.94859353460341e-05	0.0006204537748149	78.79291784924	62.5388489013142	FBgn0003071	Phosphofructokinase	protein_coding	36060
FBgn0051875	47.7143751768388	-1.67236608308785	0.41494564577121	16.0687048438295	6.10852288504561e-05	0.000636382596666381	1.22785186421345	4.25573438566139	FBgn0051875		protein_coding	318996
FBgn0039024	408.03291765031	1.27474332410736	0.314109934293203	16.0083190198589	6.30647637243097e-05	0.000656230513093525	9.92150196608988	6.16993454642668	FBgn0039024	Neprilysin-like 15	protein_coding	42701
FBgn0260026	72.9018760616744	1.75254728806165	0.431732398320879	15.9033394537422	6.66609944361058e-05	0.000692019546946115	7.28967759845718	2.53011626355354	FBgn0260026		protein_coding	8674087
FBgn0026403	1814.45664836837	1.05837870918125	0.262762191589717	15.8825635954283	6.73967921069743e-05	0.000698015602760495	19.5574207323695	14.6508719823825	FBgn0026403	Nidogen	protein_coding	36089
FBgn0000180	472.868517718284	-1.01871610521531	0.253630417482655	15.8592136285378	6.82335095952326e-05	0.000703661509452411	3.74281269138386	10.7868043211514	FBgn0000180	big brain	protein_coding	34330
FBgn0032525	122.651741346449	-1.54786334591605	0.383032774895502	15.858453910131	6.82609079885838e-05	0.000703661509452411	1.18498959763162	5.1730588605049	FBgn0032525	Heat shock protein 60D	protein_coding	34763
FBgn0261349	64.0938407576335	-1.92945911720933	0.476422674259498	15.8557200627432	6.83595927234296e-05	0.000703856529978463	0.785384975024466	3.95333474927031	FBgn0261349	Male-specific transcript 36Fb	protein_coding	8673957
FBgn0031728	1052.26930727162	-1.19080067210844	0.295688724018738	15.8105733553142	7.00101815567693e-05	0.000718337025647596	10.9878082088397	37.1472278197609	FBgn0031728	Heat shock protein 60C	protein_coding	33796
FBgn0033952	76.0120152930569	-1.95563910973145	0.482390332711439	15.7946413211915	7.06021869229092e-05	0.000722087474378526	0.757243758988263	3.90446835277936	FBgn0033952	Adenosine deaminase-related growth factor E	protein_coding	36627
FBgn0063491	440.740618029951	1.06672876208763	0.266201864178174	15.7480869902918	7.23610761095698e-05	0.000736463824210893	47.9073149888588	28.1352121151598	FBgn0063491	Glutathione S transferase E9	protein_coding	246581
FBgn0025388	362.926818701275	-1.01646894395328	0.255036987850475	15.6628075372702	7.56981995072707e-05	0.000766889681345759	1.86333824728577	6.41680175960838	FBgn0025388	Alstrom syndrome 1a	protein_coding	31393
FBgn0032076	3943.66203675371	1.2827212197762	0.319139572579461	15.6538714534221	7.60567246695104e-05	0.000768756630565589	174.174886679755	95.5188496740961	FBgn0032076	Argininosuccinate lyase	protein_coding	3771738
FBgn0038151	306.337471706205	1.33334609898804	0.331982344320427	15.6550755209252	7.60083168021943e-05	0.000768756630565589	11.4125652243002	6.57489576239556	FBgn0038151	yellow-e2	protein_coding	41652
FBgn0002564	403953.77644715	1.08800205678989	0.27198989763111	15.6358703013528	7.67841451094613e-05	0.000775221162981564	8846.7676096509	6028.00466226667	FBgn0002564	Larval serum protein 1 gamma	protein_coding	38015
FBgn0038717	292.203782407178	2.13710184154811	0.521060990788629	15.5614108191264	7.98681392790759e-05	0.00080451650798923	12.5379681670434	3.84486181892974	FBgn0038717		protein_coding	42336
FBgn0034317	38.3529183849723	3.93406260058479	0.922818570273814	15.5518175215957	8.0274437638746e-05	0.000807687158180496	4.30900406167922	0.467862716500672	FBgn0034317		protein_coding	37086
FBgn0031257	107.021830203699	-1.09459502923135	0.276973348960476	15.5274206518703	8.13170950894904e-05	0.000817246067277521	1.00546232491151	3.46614824892302	FBgn0031257		protein_coding	33221
FBgn0010042	25.8381454631247	3.26675524084919	0.797935350218434	15.4486051113192	8.47794923103493e-05	0.000847218845013049	3.41604176189653	0.32649280948892	FBgn0010042	Glutathione S transferase D6	protein_coding	48339
FBgn0023197	220.871390653451	-1.4325745975876	0.358563455120275	15.4366481755285	8.53175716872842e-05	0.000850669211941916	7.51940858369972	27.9078441041347	FBgn0023197	Jonah 74E	protein_coding	39959
FBgn0031498	82.0096536641308	-1.56862667158089	0.394278355282639	15.4278463611082	8.57158605578408e-05	0.000853675794088473	1.49936193192625	5.03012709561477	FBgn0031498		protein_coding	33519
FBti0020099	1013.72958134931	1.80344294256658	0.446650487162418	15.3597705530869	8.88602096150896e-05	0.000880025240901852	14.2545949659557	5.0163795492846	FBti0020099		transposable_element	NA
FBgn0033271	47.9815381895746	1.99355454585133	0.500245035115625	15.2957609287195	9.19225613207384e-05	0.000907998377552658	2.26211939241826	0.788923821785718	FBgn0033271		protein_coding	35792
FBgn0001223	152.898768945748	1.54527598845815	0.388275944292103	15.2591565726482	9.3721292213727e-05	0.000924018639658019	11.6214360788417	4.91452743802309	FBgn0001223	Heat shock protein 22	protein_coding	3772576
FBgn0035859	180.863772854961	1.52330330803296	0.382970173843389	15.2565492094541	9.38507607571022e-05	0.000924262402813247	35.0460939948451	17.4097275103761	FBgn0035859		protein_coding	38922
FBgn0031277	73.7643256965541	1.96255532632744	0.490156083934624	15.2300216957069	9.51782578725803e-05	0.000935248271122103	18.6693479879466	7.30943594379595	FBgn0031277		protein_coding	33250
FBgn0028514	268.460990536512	-1.26618531317316	0.320210080965464	15.2225816521232	9.55539561627732e-05	0.000937895560823482	2.12491643262573	8.26427680301625	FBgn0028514		protein_coding	34941
FBgn0038916	42.4873230059324	1.37820285076673	0.353003840275953	15.1845575393607	9.74974835620398e-05	0.000953789129657915	3.74727389229963	2.28723479616575	FBgn0038916	dead end	protein_coding	42580
FBgn0026755	85.8356567047706	2.28876858392929	0.566709150293617	15.1414215906233	9.97505048296945e-05	0.000970450335851405	3.50883233223532	1.00124828149122	FBgn0026755	UDP-glycosyltransferase family 37 member B1	protein_coding	53584
FBti0019250	760.116969976673	-1.56678315689097	0.393970663873195	15.1229544595794	0.000100731004653651	0.000976758664905296	2.42554179591345	13.5062094308465	FBti0019250		transposable_element	NA
RR51475_transposable_element	760.116969976673	-1.56678315689097	0.393970663873195	15.1229544595794	0.000100731004653651	0.000976758664905296	2.42554179591345	13.5062094308465	RR51475_transposable_element		transposable_element	NA
FBgn0033710	296.773082113631	-1.74608880994583	0.438216223396892	15.0895962515201	0.000102526787557838	0.00099308054161401	1.94521748811469	7.07721073805975	FBgn0033710		protein_coding	36333
FBgn0261955	7074.80729664331	1.39930447739021	0.353628203797873	15.0828062559277	0.000102896243682067	0.000995566287555434	197.038690706468	100.211243767255	FBgn0261955	knockdown	protein_coding	31579
FBgn0039897	2334.88350922507	1.00689341935113	0.256858623842533	15.0733837236637	0.00010341116182694	0.00099835896275812	58.0376445341878	45.436180820244	FBgn0039897		protein_coding	43780
FBgn0016694	333.649685500201	1.04272043229346	0.26668438385064	15.0258251485233	0.000106049971119153	0.00102159928510416	5.56789810770749	3.15800901850179	FBgn0016694	PAR-domain protein 1	protein_coding	45588
FBgn0033928	282.822257315065	1.11374063502105	0.284464785339941	15.0219329728203	0.000106268907359389	0.00102259197223473	22.5280027097985	14.5255179928694	FBgn0033928	Arc2	protein_coding	36597
FBgn0031975	654.437442380533	1.33443174467547	0.339576104265535	14.9467762517042	0.000110586850439281	0.00106067213943067	15.0036544723167	8.20464573265068	FBgn0031975	Transglutaminase	protein_coding	34093
FBgn0010038	107.533357746778	1.47615738487946	0.376792405227339	14.9048117088232	0.000113074206743605	0.00108217657299954	14.6322225375108	6.97017549609737	FBgn0010038	Glutathione S transferase D2	protein_coding	48335
FBgn0010043	100.859065221935	3.09834449542014	0.751125280589736	14.8139339548134	0.000118655546956119	0.00113190977982789	8.71011489024561	1.96655438971775	FBgn0010043	Glutathione S transferase D7	protein_coding	48340
FBgn0052230	812.751868292094	1.3904076602174	0.355475803154001	14.767874074985	0.000121589428234396	0.00115366141369926	336.465841114128	173.089743603503	FBgn0052230	NADH dehydrogenase (ubiquinone) MLRQ subunit	protein_coding	317928
FBgn0038348	967.178370733892	1.33664300393936	0.342391949099571	14.7429340832251	0.00012320839810687	0.00116526356366026	13.9288681589546	8.15940500953814	FBgn0038348	Aldehyde oxidase 2	protein_coding	41895
FBgn0028526	625.440853385106	1.59916366660014	0.407340821443369	14.7130029742293	0.000125180041550496	0.00118011611820681	28.0274455921526	14.4083233078003	FBgn0028526		protein_coding	34828
FBgn0035265	219.372240589724	1.11762711913404	0.28902975801994	14.6789473359591	0.000127462040610329	0.00119651600675058	7.42331538709486	3.61454634604794	FBgn0035265	Phosphatidylinositol glycan anchor biosynthesis class W b	protein_coding	38220
FBgn0030607	206.774431853717	1.27454410245066	0.32905075770038	14.6191426708447	0.000131571260506616	0.00123377768619594	6.09357289983264	3.99437871378869	FBgn0030607	doppelganger von brummer	protein_coding	32436
FBgn0034162	2569.3225354956	1.46887327820978	0.3765612855366	14.6073798255127	0.000132395057565745	0.00124018470059462	293.348725741494	156.416380539211	FBgn0034162		protein_coding	36891
FBgn0031378	49.8487638683826	2.19302686195542	0.559346158227941	14.5785381284753	0.000134436996492051	0.00125664412822655	4.70849114722639	1.27847833872949	FBgn0031378		protein_coding	33371
FBgn0267339	297.71005135215	1.18217887180028	0.306270291034934	14.5523358799458	0.000136319544175857	0.00127289275958493	14.9212154512403	10.2952150953753	FBgn0267339	p38c MAP kinase	protein_coding	2768679
FBgn0029799	81.2554473352416	-2.53565092959243	0.635430963333675	14.5110600171181	0.000139339070408315	0.00129833997601158	0.508828023872602	7.3020597191429	FBgn0029799		protein_coding	31498
FBgn0264695	97980.8218582285	1.46467158096679	0.377282873507085	14.465341984333	0.000142762239810699	0.00132743309176988	903.513927303971	373.248521974195	FBgn0264695	Myosin heavy chain	protein_coding	35007
FBgn0053667	12.5915832512823	-3.34156239544351	0.905430229186027	14.4349125568907	0.000145087478664067	0.00134763359129656	0.289632056133712	3.33038784550522	FBgn0053667		protein_coding	3772511
FBgn0262816	51.6400642614066	-1.40562465743191	0.368283088633438	14.4327916568985	0.000145250959930335	0.00134773340738725	0.864595790249805	3.29660507821519	FBgn0262816		protein_coding	12798317
FBgn0039798	503.221008313132	1.17297395111576	0.305717528808341	14.3618774195208	0.000150825219931454	0.00139505423550854	29.4787923943167	16.8338459249052	FBgn0039798		protein_coding	43646
FBgn0034553	517.030985841165	1.40212976185889	0.36398211508821	14.3205184865458	0.000154175214010111	0.00142305657785064	18.2853576616192	9.7085155205064	FBgn0034553		protein_coding	37358
FBgn0016013	73.6933776451287	1.54512823829243	0.40342126919535	14.2990845864101	0.000155940694572895	0.00143784815978184	4.18823570355093	2.08022968649735	FBgn0016013	Fumarylacetoacetase	protein_coding	45577
