baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionko	ensembl	description	gene_biotype	entrezgene_id
FBgn0031741	376.891370854868	-1.65432497474373	0.446776900317709	13.0688755825829	0.000300243318111837	0.00641472232029417	4.28516039567613	10.1313058907923	FBgn0031741		protein_coding	33810
FBgn0033860	272.83369815814	1.62310307286896	0.43953931581803	13.0515060486589	0.000303040628549751	0.00642685735039294	6.47641053762786	2.76280245126901	FBgn0033860	Sperm-Leucylaminopeptidase 5	protein_coding	36515
FBgn0038248	898.145304383033	1.61919613939794	0.437620828478709	13.0520829970118	0.000302947292219535	0.00642685735039294	14.0943879743142	5.23896130383352	FBgn0038248		protein_coding	41775
FBgn0045770	1607.44604752753	1.48211150821188	0.401961315756888	13.0505293945132	0.000303198693722104	0.00642685735039294	38.3593802474424	16.8320961059712	FBgn0045770	Sperm-Leucylaminopeptidase 3	protein_coding	326187
FBgn0031785	483.261852483939	1.48723683221606	0.40408699697384	13.0268140960541	0.000307062482429428	0.0064917188693719	4.35265077162956	2.09669186461103	FBgn0031785		protein_coding	33868
FBgn0028561	47.5528812529901	1.94026767408193	0.529659734044504	12.9637677065723	0.000317577422153855	0.00669648893293612	2.65707018139849	0.560028302000499	FBgn0028561	sugar transporter 3	protein_coding	44268
FBgn0001321	371.198612981877	-1.10338547453876	0.30342680446575	12.949234963906	0.00032005225789803	0.00673109904891795	5.01965159453895	8.48512540311086	FBgn0001321	knickkopf	protein_coding	47137
FBgn0029153	162.734255345354	1.40127998906456	0.384440381604933	12.9149339771892	0.000325970901531495	0.0068185909474946	3.93600842042647	2.03258835295132	FBgn0029153	Malic enzyme like-2	protein_coding	3772692
FBgn0031545	1249.32424578556	1.52878347099732	0.416318177825993	12.9146923619915	0.000326012981383441	0.0068185909474946	26.2873085463002	10.2981245829477	FBgn0031545		protein_coding	33574
FBgn0038694	159.539054633992	1.72802866775132	0.47013820179838	12.9104927895845	0.0003267452571422	0.0068185909474946	10.6063668601787	4.07168377756729	FBgn0038694		protein_coding	42311
FBgn0037064	416.095827072753	1.48439347463017	0.405471870273525	12.9018649109854	0.000328254901048493	0.00683243964141141	11.937916145054	5.02275283536224	FBgn0037064		protein_coding	40347
FBgn0002865	921.880883626697	1.65069422486811	0.449082299718299	12.8562476784184	0.000336354368888063	0.00692958643658162	44.4557194188396	15.4281956474898	FBgn0002865	Male-specific RNA 98Ca	protein_coding	47854
FBgn0032769	66.7104518235515	1.86370847992686	0.509467896193183	12.8581985009644	0.00033600390462277	0.00692958643658162	3.39202601877268	1.11176400456688	FBgn0032769		protein_coding	35206
FBgn0053191	77.1658467215769	2.10786185729297	0.570871185812378	12.863469949664	0.000335058732379481	0.00692958643658162	2.37962261951836	0.806577744909983	FBgn0053191		protein_coding	251270
FBgn0260453	77.621346928806	1.88082666691866	0.513160542152591	12.8574705420395	0.000336134638980179	0.00692958643658162	3.20380552683313	0.973691048876861	FBgn0260453		protein_coding	3885616
FBgn0037751	139.383015012034	1.47674666882522	0.405975637507969	12.8309584982115	0.000340931062093859	0.00700600319966922	3.35416121195068	1.26211280755314	FBgn0037751	matotopetli	protein_coding	41199
FBgn0031462	156.316149887189	1.98102099818034	0.53733185941247	12.7970546422373	0.000347165490235002	0.00704165945699499	4.55262084861417	1.11114419367827	FBgn0031462		protein_coding	33475
FBgn0033978	4972.47433403093	1.3659366073198	0.374943099178734	12.8071555161894	0.000345296155527635	0.00704165945699499	188.613946293798	90.5458388277702	FBgn0033978	Cytochrome P450 6a23	protein_coding	36661
FBgn0034464	65.7549741235556	1.94686240438035	0.532543751101151	12.7884979778837	0.000348757026242096	0.00704165945699499	4.60190892470414	1.05084457313701	FBgn0034464		protein_coding	37259
FBgn0034824	272.099139492686	1.55843982277094	0.427104056002543	12.7890318460805	0.00034865751210084	0.00704165945699499	7.44550880976514	3.14383762265256	FBgn0034824	Kinesin-like protein at 59C	protein_coding	37671
FBgn0036553	1395.0382008631	-1.4746822389964	0.404136389194408	12.7837592835042	0.000349641585222263	0.00704165945699499	22.9282335047687	72.1859142133884	FBgn0036553		protein_coding	39742
FBgn0038373	625.482466298064	1.45953678920603	0.400468499440465	12.786112715421	0.000349201994136461	0.00704165945699499	20.1582750160849	8.0299150820999	FBgn0038373		protein_coding	41922
FBgn0051029	756.398180230594	1.51570078781882	0.414798462506849	12.809584256337	0.000344848192638779	0.00704165945699499	13.3100237349974	5.32061172396769	FBgn0051029		protein_coding	318562
FBgn0052304	151.899037352484	1.61415232770439	0.442213104036344	12.8031520244304	0.000346035850862434	0.00704165945699499	17.5358395926091	5.7140088684671	FBgn0052304	obstructor-I	protein_coding	317966
FBgn0034352	103.373264931751	1.45344053582357	0.401617192128832	12.7659226061884	0.000352991443986695	0.00707384342837854	3.86312662964206	1.58133481308865	FBgn0034352	Dynein axonemal assembly factor 3	protein_coding	37125
FBgn0034416	718.382544015165	1.51646473759628	0.415703887450368	12.7672384811095	0.000352743210910804	0.00707384342837854	28.9310927908191	10.8264342112096	FBgn0034416		protein_coding	37195
FBgn0039501	359.470890836914	1.4845587495071	0.407930044574279	12.7549316160929	0.000355071731577375	0.00709791906984871	7.69701065888628	3.16985988740384	FBgn0039501	Tubulin tyrosine ligase-like 6B	protein_coding	43282
FBgn0039010	245.748669086683	1.48259486562884	0.407969920635902	12.7461389828615	0.000356744830673989	0.00711375617906946	4.31187850926919	1.74722287772812	FBgn0039010		protein_coding	42686
FBgn0032638	760.480305882576	-1.25387049688968	0.346266596520564	12.7391163205602	0.000358086841995259	0.00712292939890076	14.8062801580803	28.2286327206363	FBgn0032638	Serine protease homolog 93	protein_coding	35049
FBgn0037461	85.7944889498289	1.80010773175747	0.494498746688443	12.7261132419312	0.000360585151176125	0.00715500167296901	6.72392756985668	2.14591211463921	FBgn0037461		protein_coding	40810
FBgn0035823	100.199690040907	1.56242583440841	0.431841060706044	12.704371784175	0.000364801718963784	0.00722092814301842	7.95328338312125	2.36932599786591	FBgn0035823	eukaryotic translation initiation factor 4E5	protein_coding	38878
FBgn0032525	119.155716148694	1.74737088012646	0.480097547782071	12.6732726236445	0.000370919733293836	0.00732407766767975	3.26036674725399	1.18498959763162	FBgn0032525	Heat shock protein 60D	protein_coding	34763
FBgn0030836	18900.6175526256	-1.54707896492829	0.425389642997443	12.6384417947034	0.000377894827485246	0.00736473839435095	882.081112204557	2474.37642439277	FBgn0030836		protein_coding	32719
FBgn0032609	127.717552488024	1.84160959059901	0.505046184954352	12.6480894360498	0.000375949683137453	0.00736473839435095	4.02618524628415	1.66503436310173	FBgn0032609		protein_coding	35015
FBgn0034827	415.351680454354	1.53654761640292	0.423628552292416	12.6267074308381	0.000380274382174882	0.00736473839435095	10.322903845322	4.00282976071517	FBgn0034827	Kinesin-like protein at 59D	protein_coding	37674
FBgn0035550	1218.71694200357	-1.34426515873894	0.37188048755229	12.6314196510491	0.000379317003203999	0.00736473839435095	19.6597441218741	41.4569932970512	FBgn0035550		protein_coding	38552
FBgn0036687	438.66014840697	1.49285011781413	0.411669759069989	12.6497095220699	0.000375624035328342	0.00736473839435095	10.8265633386718	4.37521039450168	FBgn0036687		protein_coding	39905
FBgn0039070	212.456409149323	1.55499469228787	0.429185264787249	12.6346773310345	0.00037865656401451	0.00736473839435095	6.16261570942924	2.48487331524635	FBgn0039070	wampa	protein_coding	42755
FBgn0250907	4238.08953168573	-1.29984000263719	0.359883151566099	12.6307398141098	0.000379454975049772	0.00736473839435095	15.972492355191	37.1537464115188	FBgn0250907	Chitinase 10	protein_coding	3355116
FBgn0035693	185.280682792809	1.43244390878099	0.397045052201137	12.6210318994992	0.000381430712844069	0.00736946037542751	3.72393455269137	1.75227259875491	FBgn0035693		protein_coding	38722
FBgn0035546	213.65590544287	-1.56217082674592	0.4309319767045	12.5987007128776	0.000386014997797086	0.00744023179524885	7.82968906544892	20.3239376236257	FBgn0035546		protein_coding	38548
FBgn0033498	52.1497472362176	1.87502368158898	0.52040856886054	12.5354404695062	0.000399305473324272	0.00767807381563528	2.84442074803335	0.826089914111571	FBgn0033498		protein_coding	36077
FBgn0031858	262.068341290543	1.6808216300263	0.463787445391503	12.5306560202652	0.000400329230447361	0.00767947473893798	6.2841179059023	2.60514466498211	FBgn0031858		protein_coding	33951
FBgn0033371	174.801807288669	1.46999068511846	0.408823762519641	12.519137496607	0.000402804792063899	0.00770865284527974	3.98416676054444	1.43673654861951	FBgn0033371	Concentrative nucleoside transporter 1	protein_coding	35915
FBgn0263988	101.890540142043	1.58259700044947	0.440315998437993	12.5049891892663	0.000405866692877144	0.00774888749805158	2.20730901618687	0.749093357559781	FBgn0263988	Dynein intermediate chain at 61B	protein_coding	38020
FBgn0027259	122.671918334374	-1.54374928012831	0.429214515213546	12.4839337904236	0.000410466920191789	0.00781823313082286	5.17255761819477	17.8906251928581	FBgn0027259	kinetochore Mis12-Ndc80 network component 1	protein_coding	32102
FBgn0031500	275.670961523722	1.0832055463142	0.303980853586611	12.4630040899095	0.00041509182104622	0.00786567725549158	15.3762846153805	6.46847862840931	FBgn0031500		protein_coding	33521
FBgn0033322	58.1022077463403	1.82233999774802	0.507253427886912	12.4636331334523	0.000414952055965973	0.00786567725549158	3.53950270664553	1.37042883523912	FBgn0033322		protein_coding	35856
FBgn0035724	326.903693041282	1.48666952982202	0.413339901592942	12.4594622093879	0.000415879666678418	0.00786567725549158	8.13654788337863	3.37427911866796	FBgn0035724		protein_coding	38761
FBgn0052548	444.663486167542	1.4850619006456	0.413111846200776	12.4341999342002	0.000421542861613319	0.00795415922988123	18.6949079233072	6.80893747421066	FBgn0052548		protein_coding	32826
FBgn0053340	937.9860294905	1.57007000814193	0.435619623057188	12.4187954278242	0.000425034305459653	0.00800134510697472	50.8155761463597	18.0361898319673	FBgn0053340		protein_coding	2768682
FBgn0032376	105.431255191085	1.83395745662362	0.50881376945052	12.404320426994	0.00042834166243961	0.0080448541066565	6.18217840410094	1.46625715169512	FBgn0032376	Tetraspanin 33B	protein_coding	34590
FBgn0034356	2975.50193604092	1.21298139612473	0.339959923214678	12.3756571352233	0.000434967689174614	0.00815034584170343	83.0230861244631	36.1193287925507	FBgn0034356	Phosphoenolpyruvate carboxykinase 2	protein_coding	37130
FBgn0031690	187.293087479999	1.52272874096457	0.425413901188932	12.3654392577731	0.000437354656260916	0.00817610232398878	6.7840107085618	2.30622791007959	FBgn0031690		protein_coding	33750
FBgn0004175	73.0045079889843	1.74327582712664	0.487843446557696	12.3188290215297	0.000448411915132274	0.00833309042922223	26.4821638602779	7.48868365985547	FBgn0004175	Male-specific RNA 84Dd	protein_coding	40886
FBgn0032726	4344.31190583664	-1.29226015812626	0.362398452130532	12.3145389065038	0.00044944372163692	0.00833309042922223	100.988711074257	241.203097485323	FBgn0032726		protein_coding	35152
FBgn0034063	576.945486998755	-1.24190147057101	0.348754095282011	12.3247519243962	0.000446991336920719	0.00833309042922223	9.57924725350067	19.4654535015681	FBgn0034063		protein_coding	36764
FBgn0037503	110.971502941986	-1.49586584681952	0.419145052960338	12.3127296813379	0.000449879572454296	0.00833309042922223	3.11105080625589	6.9028606303536	FBgn0037503		protein_coding	40893
FBgn0035124	94.7220668335352	1.59563237555131	0.448106211110051	12.2935460249732	0.000454527325409672	0.00838510623573805	4.51562742803456	1.10923985291564	FBgn0035124	tiny tim 2	protein_coding	38049
FBgn0036029	171.364672665373	1.46626967412384	0.411575802817579	12.2925731976295	0.000454764305504366	0.00838510623573805	10.9155895873591	3.68254774982822	FBgn0036029		protein_coding	39131
FBgn0086915	450.080722964143	1.56629721304043	0.437339272287675	12.2879650766027	0.000455888535907253	0.00838668750794299	34.9158677139895	12.050564563577	FBgn0086915	Male-specific transcript 77F	protein_coding	40304
FBgn0051414	214.483407910769	-1.2883152263314	0.362953027857927	12.2705107689427	0.000460172304275878	0.00844625347575452	3.45502623937536	7.13049456336041	FBgn0051414	Glucocerebrosidase 1b	protein_coding	318721
FBgn0010258	169.200996728826	1.29054491467253	0.3640832536031	12.2643095376441	0.000461704017601279	0.00845515112505199	8.38895697223744	3.28552826296523	FBgn0010258	RNA-binding protein 4	protein_coding	41668
FBgn0265089	274.054602034338	1.39120380860372	0.391419126803466	12.2450163722102	0.000466502441499915	0.00852369619355954	20.1296006312424	6.86805214431752	FBgn0265089	eukaryotic translation initiation factor 4E3	protein_coding	38923
FBgn0028567	254.029591558924	1.76934858962742	0.493280860623371	12.2166529524581	0.000473648275387276	0.00861355626508011	32.4789836301983	11.1734213096237	FBgn0028567	robl62A	protein_coding	38170
FBgn0029661	83.7653628642863	1.50858475383714	0.426058265433136	12.2128286615949	0.000474620175577099	0.00861355626508011	3.40004008367283	1.32582508969234	FBgn0029661		protein_coding	31315
FBti0019397	46.3391282261113	-1.88952671331762	0.531326060237833	12.2155236150452	0.000473935074524864	0.00861355626508011	0.76762535496709	2.84574230820552	FBti0019397		transposable_element	NA
FBgn0031751	425.896489672124	1.5831609416432	0.443648917488796	12.1884568723414	0.000480861451621491	0.00864308172898955	42.9695923932133	16.1306593546978	FBgn0031751		protein_coding	33822
FBgn0035199	323.71559196792	-1.32369259394228	0.373296740622698	12.1856011438669	0.000481598164691097	0.00864308172898955	8.81216312012236	17.4147828230789	FBgn0035199	triforce	protein_coding	38141
FBgn0036568	243.041076680372	1.46551456807919	0.412421228423833	12.1903105355908	0.000480383857459293	0.00864308172898955	7.69978040620695	2.56333284753226	FBgn0036568	ATP synthase, beta subunit-like	protein_coding	39761
FBgn0037974	176.605513524259	1.81123547996854	0.504994917065768	12.2008229031362	0.000477684399697932	0.00864308172898955	17.3528889689068	3.75250438769881	FBgn0037974		protein_coding	41453
FBgn0011834	252.874616790113	1.0892575479624	0.309305759026693	12.1759908560937	0.000484085778015069	0.00864928483019845	23.7589611301336	10.7153109408959	FBgn0011834	Serine protease 6	protein_coding	33073
FBgn0266445	118.433307122329	2.45028409152131	0.669259539366146	12.1767833399491	0.0004838801546764	0.00864928483019845	2.62547506340513	0.368147437101713	FBgn0266445		protein_coding	19834937
FBgn0011743	221.318775927437	1.45009148913441	0.4093474043718	12.1367401752054	0.000494381158745976	0.00875512244826286	9.15047663868631	3.81000150869137	FBgn0011743	Actin-related protein 53D	protein_coding	36879
FBgn0029710	265.519327494991	1.05274648525475	0.299597694389193	12.133590607213	0.0004952168013509	0.00875512244826286	11.5449873642252	5.20861698760164	FBgn0029710		protein_coding	31383
FBgn0031849	193.360826219509	1.47086739937592	0.415467137412659	12.1287124852292	0.000496513878319018	0.00875512244826286	8.4804634112284	2.36672392679572	FBgn0031849		protein_coding	33940
FBgn0032636	287.488300390257	1.61087027247962	0.45234527427696	12.1440251178836	0.000492453768282616	0.00875512244826286	9.28786815826682	3.21922348450441	FBgn0032636		protein_coding	35046
FBgn0039694	134.595979270709	1.76334279506363	0.494577353596692	12.1327434972439	0.000495441799540878	0.00875512244826286	6.0377987655967	2.76441268769264	FBgn0039694	fos intronic gene	protein_coding	43511
FBgn0040076	53.8469065288778	2.0061528464778	0.563159487581803	12.1435479217328	0.000492579788492765	0.00875512244826286	2.49983733265657	0.933982427153129	FBgn0040076	primo-2	protein_coding	3772427
FBgn0036369	177.476404930616	1.4197269537935	0.40162106292479	12.1200260025416	0.00049883208163221	0.00877683636440464	7.45172722454326	2.75936211008048	FBgn0036369		protein_coding	39517
FBgn0038163	319.985464506091	1.39330863336012	0.393842493257594	12.1135514652469	0.000500567075790545	0.00878821674800965	7.54598972536843	3.11559552676837	FBgn0038163		protein_coding	41665
FBgn0028870	315.011540852688	1.57847347190712	0.444219242116384	12.1072842732473	0.000502252308519044	0.00879867601648547	16.9221848322357	5.7147663203946	FBgn0028870		protein_coding	34856
